#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CHRONICLE_PLAYER_INHERITANCE_NEW_RELIGION;On [GetDateText], [From.GetTitledName] [From.GetDeathReason] at the age of [Root.GetAgeYears]. [From.GetSubjectPronounCap] was succeeded by [From.GetPossPronoun] [Root.Religion.GetName] [GetFromReverseRelation] [Root.GetFirstName].;Le [GetDateText], [From.GetTitledName] [From.GetDeathReason] à l’âge de [Root.GetAgeYears]. [From.GetSubjectPronounCap] eut comme successeur [From.GetPossPronoun] [GetFromReverseRelation] [Root.GetFirstName], de religion [Root.Religion.GetName] [Root.Religion.GetGroupName].;Am [GetDateText], [From.GetTitledName] [From.GetDeathReason]. Nachfolger wird [From.GetPossPronoun] [Root.Religion.GetName] [Root.Religion.GetGroupName] [GetFromReverseRelation] [Root.GetFirstName].;;El [GetDateText], [From.GetTitledName] [From.GetDeathReason] a la edad de [Root.GetAgeYears]. [From.GetSubjectPronounCap] fue sucedido por [From.GetPossPronoun] [GetFromReverseRelation] [Root.GetFirstName], de religión [Root.Religion.GetName] [Root.Religion.GetGroupName] [GetFromReverseRelation] [Root.GetFirstName].;;;;;;;;;x
CHRONICLE_DAVOS_APPEARS;During a desperate siege of Storm's End, [Root.GetTitledFirstNameNoRegnal] and the other inhabitants of the castle were saved by a man of low birth by the name of Davos, who took it upon himself to run the blockade to smuggle onions and other foodstuffs into the castle.  As a reward for his service, he was knighted and was allowed to choose Seaworth as the name of his new house.;Durant un siège désespéré d’Accalmie, [Root.GetTitledFirstNameNoRegnal] et les autres habitants de la forteresse furent sauvés par un homme du peuple du nom de Davos, qui prit la décision de forcer le blocus pour faire passer des oignons et d’autres victuailles en contrebande dans le château. En récompense de ses services, il fut adoubé et on l’autorisa à baptiser sa nouvelle Maison Mervault.;;;Durante un asedio desesperado en Bastión de Tormentas, [Root.GetTitledFirstNameNoRegnal] y los demás habitantes de la fortaleza fueron salvados por un plebeyo llamado Davos, que tomó la decisión de romper el bloqueo para lograr pasar cebollas y otros alimentos de contrabando al castillo. Como recompensa a sus servicios, fue nombrado caballero y se le permitió nombrar a su nueva casa Seaworth.;;;;;;;;;x
CHRONICLE_JOINED_COALITION;Led by [From.GetTitledFirstNameWithDynasty], [From.PrimaryTitle.GetName] answered the call to arms of [Root.PrimaryTitle.GetFullName], joining a coalition in defense against [Prev.GetTitledFirstNameWithNick] [Prev.GetOnlyDynastyName] of [Prev.PrimaryTitle.GetName].;Sous la direction de [From.GetTitledFirstNameWithDynasty], [From.PrimaryTitle.GetName] répondit à l’appel aux armes de [Root.PrimaryTitle.GetFullName], joignant une coalition de défense contre [Prev.GetTitledFirstNameWithNick] [Prev.GetOnlyDynastyName] de [Prev.PrimaryTitle.GetName].;;;Liderada por [From.GetTitledFirstNameWithDynasty], [From.PrimaryTitle.GetName] respondió a la llamada a las armas de [Root.PrimaryTitle.GetFullName], uniéndose a una coalición de defensa contra [Prev.GetTitledFirstNameWithNick] [Prev.GetOnlyDynastyName] de [Prev.PrimaryTitle.GetName].;;;;;;;;;x
CHRONICLE_EXCOMMUNICATED;For crimes against The Seven, [Root.GetTitledFirstNameNoRegnal] was declared an Anathema of the Faith and excommunicated by [Prev.GetHerHis] Holiness the High Septon.;Pour ses crimes contre les Sept, [Root.GetTitledFirstNameNoRegnal] fut déclaré(e) anathème et excommunié(e) par Sa Sainteté le Grand Septon.;;;Por sus crímenes contra los Siete, [Root.GetTitledFirstNameNoRegnal] fue declarado hereje y excomunicado por Su Santidad el Septón Supremo.;;;;;;;;;x
CHRONICLE_LOST_KHALASAR;The [Root.PrimaryTitle.GetTier] of [Root.GetTitledFirstNameWithNick] finally collapsed as the last of [Root.GetHerHis] riders either died or deserted [Root.GetHerHim].;Le [Root.PrimaryTitle.GetTier] de [Root.GetTitledFirstNameWithNick] finit par s’effondrer quand les derniers de ses cavaliers périrent ou désertèrent.;;;El [Root.PrimaryTitle.GetTier] de [Root.GetTitledFirstNameWithNick] desapareció cuando los últimos de sus jinetes murieron o desertaron.;;;;;;;;;x
CHRONICLE_LOST_KHALASAR_RELATIVE;The [Root.PrimaryTitle.GetTier] of [Root.GetTitledFirstNameWithNick], [This.GetTitledFirstNameNoRegnal]'s [GetPrevRelation], finally collapsed as the last of [Root.GetHerHis] riders either died or deserted [Root.GetHerHim].;Le [Root.PrimaryTitle.GetTier] de [Root.GetTitledFirstNameWithNick], [GetPrevRelation] de [This.GetTitledFirstNameNoRegnal], finit par s’effondrer quand les derniers de ses cavaliers périrent ou désertèrent.;;;El [Root.PrimaryTitle.GetTier] de [Root.GetTitledFirstNameWithNick], [GetPrevRelation] de [This.GetTitledFirstNameNoRegnal], desapareció cuando los últimos de sus jinetes murieron o desertaron.;;;;;;;;;x
CHRONICLE_DOTHRAKI_WARRIOR_DESERTS;A warrior by the name of [Prev.GetTitledFirstNameWithNick], deeming [Root.GetTitledFirstNameWithNick] not strong enough to lead, deserted, taking a large portion of the [Root.PrimaryTitle.GetTier] with [Prev.GetHerHim].;Un guerrier du nom de [Prev.GetTitledFirstNameWithNick], jugeant [Root.GetTitledFirstNameWithNick] trop faible pour diriger, déserta en emportant une grande partie du [Root.PrimaryTitle.GetTier].;;;Un guerrero llamado [Prev.GetTitledFirstNameWithNick], juzgando a [Root.GetTitledFirstNameWithNick] demasiado débil como líder, desertó llevándose con él una gran parte del [Root.PrimaryTitle.GetTier].;;;;;;;;;x
CHRONICLE_DOTHRAKI_LOST_TITLES;[From.GetTitledFirstNameWithNick] commanded much respect from [From.GetHerHis] followers, a respect that was not paid to [From.GetHerHis] heir [Root.GetFirstName]. Many warriors and vassals of the [Root.PrimaryTitle.GetTier] abandoned [Root.GetHerHim] when [Root.SheHe] took power, deeming [Root.GetHerHim] unworthy to lead.;[From.GetTitledFirstNameWithNick] était grandement respecté(e) par ses partisans, un respect dont ne bénéficia pas [From.GetHerHis] hériter(ère) [Root.GetFirstName]. Plusieurs guerriers et vassaux du(e la) [Root.PrimaryTitle.GetTier] l’abandonnèrent quand [Root.SheHe] arriva au pouvoir, le(a) considérant indigne de diriger.;;;[From.GetTitledFirstNameWithNick] fue enormemente respetado por sus seguidores, pero ese respeto no lo tenían para con su heredero [Root.GetFirstName]. Muchos de los guerreros y vasallos del [Root.PrimaryTitle.GetTier] lo abandonaron cuando llegó al poder, considerándolo un líder débil.;;;;;;;;;x
CHRONICLE_BLOODRIDER;[FromFrom.GetTitledFirstNameWithNick] named [FromFrom.GetHerHis] [GetFromFromReverseRelation] [Root.GetTitledFirstNameWithNick] one of [FromFrom.GetHerHis] Bloodriders, a sworn guardian, brother and companion.;[FromFrom.GetTitledFirstNameWithNick] nomma [FromFrom.GetHerHis] [GetFromFromReverseRelation] [Root.GetTitledFirstNameWithNick] l’un de ses sang-coureurs, un gardien juré, un frère et un compagnon.  ;;;[FromFrom.GetTitledFirstNameWithNick] nombró a [FromFrom.GetHerHis] [GetFromFromReverseRelation] [Root.GetTitledFirstNameWithNick] uno de sus jinetes de sangre, un guardián juramentado, hermano y compañero.  ;;;;;;;;;x
CHRONICLE_DOTHRAKI_RECEIVED_TRIBUTE;[Root.GetTitledFirstNameWithNick] received a tribute from [From.GetTitledFirstNameWithDynasty], and so refrained from raiding the lands of [From.PrimaryTitle.GetName].;[Root.GetTitledFirstNameWithNick] reçut un tribut de la part de [From.GetTitledFirstNameWithDynasty], et se retint donc de piller les terres de [From.PrimaryTitle.GetName].;;;[Root.GetTitledFirstNameWithNick] recibió un tributo por parte de [From.GetTitledFirstNameWithDynasty], para evitar que saqueara las tierras de [From.PrimaryTitle.GetName].;;;;;;;;;x
CHRONICLE_DOTHRAKI_GAVE_TRIBUTE;[From.GetTitledFirstNameNoRegnal] paid a tribute to [Root.GetTitledFirstNameWithNick], ensuring that [Root.GetHerHis] [Root.PrimaryTitle.GetTier] did not pillage [From.PrimaryTitle.GetAdjective] lands.;[From.GetTitledFirstNameNoRegnal] paya un tribut à [Root.GetTitledFirstNameWithNick], s’assurant ainsi que [Root.GetHerHis] [Root.PrimaryTitle.GetTier] ne pillerait pas les terres de [From.PrimaryTitle.GetAdjective].;;;[From.GetTitledFirstNameNoRegnal] pagó un tributo a [Root.GetTitledFirstNameWithNick], asegurándose así que [Root.GetHerHis] [Root.PrimaryTitle.GetTier] no saqueara tierras [From.PrimaryTitle.GetAdjective].;;;;;;;;;x
CHRONICLE_DOTHRAKI_HEART_CEREMONY;[Root.GetTitledFirstNameWithNick], wife of [Root.Spouse.GetTitledFirstNameWithNick], successfully consumed the heart of a stallion under the supervision of the Dosh Khaleen in Vaes Dothrak. This was accepted as a good omen for her pregnancy.;[Root.GetTitledFirstNameWithNick], épouse de [Root.Spouse.GetTitledFirstNameWithNick], réussit à consommer le cœur d’un étalon devant le Dosh Khaleen à Vaes Dothrak. Ce fut considéré comme un bon présage pour sa grossesse.;;;[Root.GetTitledFirstNameWithNick], esposa de [Root.Spouse.GetTitledFirstNameWithNick], logró comerse el corazón de un semental ante el Dosh Khaleen en Vaes Dothrak. Esto fue considerado como un buen presagio para su embarazo.;;;;;;;;;x
CHRONICLE_DOTHRAKI_MUTILATION;According to Dothraki traditions, [Root.GetTitledFirstNameWithNick]'s defeated enemy [From.GetTitledFirstNameWithNick] was executed, but in the most brutal fashion. [From.GetSheHeCap] was executed by being burnt alive, but first having [From.GetHerHis] hands, feet, and genitals cut off, and roasted before [From.GetHerHis] eyes, that is after first burning [From.GetHerHis] kin in the same manner.;En accord avec la tradition Dothraki, l’ennemi(e) vaincu(e) de [Root.GetTitledFirstNameWithNick], [From.GetTitledFirstNameWithNick], fut exécuté, mais d’une manière particulièrement brutale. [From.GetSheHeCap] fut brûlé(e) vif(ve), mais on lui trancha d’abord les mains, les pieds et les génitales, puis on les fit rôtir devant ses yeux, après avoir d’abord infligé le même sort à la famille.;;;De acuerdo a la tradición dothraki, el enemigo vencido de [Root.GetTitledFirstNameWithNick], [From.GetTitledFirstNameWithNick], fue ejecutado de una manera particularmente brutal. Fue quemado vivo, pero antes le cortaron las manos, los pies y los genitales, y los asaron delante de sus ojos, tras haber hecho lo mismo a su familia.;;;;;;;;;x
CHRONICLE_DOTHRAKI_MUTILATION_ROOT;According to Dothraki traditions, [Root.GetTitledFirstNameWithNick], [This.GetTitledFirstNameNoRegnal]'s [GetPrevRelation], had [Root.GetHerHis] defeated enemy [From.GetTitledFirstNameWithNick] executed, but in the most brutal fashion. [From.GetSheHeCap] was executed by being burnt alive, but first having [From.GetHerHis] hands, feet, and genitals cut off, and roasted before [From.GetHerHis] eyes, that is after first burning [From.GetHerHis] kin in the same manner.;En accord avec la tradition Dothraki, [Root.GetTitledFirstNameWithNick], [GetPrevRelation] de [This.GetTitledFirstNameNoRegnal], exécuta son ennemi(e) vaincu(e) [From.GetTitledFirstNameWithNick] mais d’une manière particulièrement brutale. [From.GetSheHeCap] fut brûlé(e) vif(ve), mais on lui trancha d’abord les mains, les pieds et les génitales, puis on les fit rôtir devant ses yeux, après avoir d’abord infligé le même sort à la famille.;;;De acuerdo a la tradición dothraki, [Root.GetTitledFirstNameWithNick], [GetPrevRelation] de [This.GetTitledFirstNameNoRegnal], ejecutó a su enemigo vencido [From.GetTitledFirstNameWithNick] de una manera particularmente brutal. Fue quemado vivo, pero antes le cortaron las manos, los pies y los genitales, y los asaron delante de sus ojos, tras haber hecho lo mismo a su familia.;;;;;;;;;x
CHRONICLE_DOTHRAKI_MUTILATION_FROM;According to Dothraki traditions, [Root.GetTitledFirstNameWithNick] had [Root.GetHerHis] defeated enemy [From.GetTitledFirstNameWithNick], [This.GetTitledFirstNameNoRegnal]'s [GetPrevRelation], executed, but in the most brutal fashion. [From.GetSheHeCap] was executed by being burnt alive, but first having [From.GetHerHis] hands, feet, and genitals cut off, and roasted before [From.GetHerHis] eyes, that is after first burning [From.GetHerHis] kin in the same manner.;En accord avec la tradition Dothraki, [Root.GetTitledFirstNameWithNick] exécuta son ennemi(e) vaincu(e) [From.GetTitledFirstNameWithNick], [GetPrevRelation]  de [This.GetTitledFirstNameNoRegnal], mais d’une manière particulièrement brutale. [From.GetSheHeCap] fut brûlé(e) vif(ve), mais on lui trancha d’abord les mains, les pieds et les génitales, puis on les fit rôtir devant ses yeux, après avoir d’abord infligé le même sort à la famille.;;;De acuerdo a la tradición dothraki, [Root.GetTitledFirstNameWithNick] ejecutó a su enemigo vencido [From.GetTitledFirstNameWithNick], [GetPrevRelation]  de [This.GetTitledFirstNameNoRegnal], de una manera particularmente brutal. Fue quemado vivo, pero antes le cortaron las manos, los pies y los genitales, y los asaron delante de sus ojos, tras haber hecho lo mismo a su familia.;;;;;;;;;x
CHRONICLE_BOUGHT_DRAGON_EGG;[Root.GetTitledFirstNameNoRegnal] purchased a rare petrified dragon egg from a foreign trader.;[Root.GetTitledFirstNameNoRegnal] acheta un précieux œuf de dragon pétrifié à un marchand étranger.;;;[Root.GetTitledFirstNameNoRegnal] compró un precioso huevo de dragón petrificado a un mercader extranjero.;;;;;;;;;x
CHRONICLE_BOUGHT_DRAGON_EGG_FROM;[From.GetTitledFirstNameWithNickAndDynasty], [Root.GetTitledFirstNameNoRegnal]'s [From.GetRootRelation], purchased a rare petrified dragon egg from a foreign trader.;[From.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal], acheta un précieux œuf de dragon pétrifié à un marchand étranger.;;;[From.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal], compró un precioso huevo de dragón petrificado a un mercader extranjero.;;;;;;;;;x
CHRONICLE_HATCHED_DRAGON;On [GetDateText], [From.GetTitledFirstNameNoRegnal] succeeded in hatching a dragon from [From.GetHerHis] egg. [From.GetSheHeCap] named the [Root.GetSheHe]-dragon [Root.GetFirstName].;En [GetDateText], [From.GetTitledFirstNameNoRegnal] réussit à faire éclore son œuf de dragon. [From.GetSheHeCap] nomma le dragonnet [Root.GetFirstName].;;;En [GetDateText], [From.GetTitledFirstNameNoRegnal] logró hacer eclosionar su huevo de dragón y llamó a su dragoncito [Root.GetFirstName].;;;;;;;;;x
CHRONICLE_HATCHED_DRAGON_FROM;On [GetDateText], [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName], [Root.GetTitledFirstNameNoRegnal]'s [FromFrom.GetRootRelation], succeeded in hatching a dragon from [FromFrom.GetHerHis] egg. [FromFrom.GetSheHeCap] named the [From.GetSheHe]-dragon [From.GetFirstName].;En [GetDateText], [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName], [FromFrom.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal], réussit à faire éclore son œuf de dragon. [FromFrom.GetSheHeCap] nomma le dragonnet [From.GetFirstName].;;;En [GetDateText], [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName], [FromFrom.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal], logró hacer eclosionar su huevo de dragón y llamó a su dragoncito [From.GetFirstName].;;;;;;;;;x
CHRONICLE_HATCHED_DRAGON_FROM_A;On [GetDateText] an event occured not seen in years, [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName], [Root.GetTitledFirstNameNoRegnal]'s [FromFrom.GetRootRelation], succeeded in hatching a dragon from [FromFrom.GetHerHis] egg. [FromFrom.GetSheHeCap] named the [From.GetSheHe]-dragon [From.GetFirstName].;En [GetDateText] se produisit un évènement qu’on n’avait plus vu depuis des années, car [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName], [FromFrom.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal], réussit à faire éclore son œuf de dragon. [FromFrom.GetSheHeCap] nomma le dragonnet [From.GetFirstName].;;;En [GetDateText] se produjo un acontecimiento que no se había visto en muchos años, ya que [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName], [FromFrom.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal], logró hacer eclosionar su huevo de dragón y llamó a su dragoncito [From.GetFirstName].;;;;;;;;;x
CHRONICLE_HATCHED_DRAGON_FAIL;A great calamity befell [Root.GetTitledFirstNameNoRegnal] in this year. [Root.SheHeCap] attempted to hatch [Root.GetHerHis] dragon egg in an enormous pyre, but succeeded only in causing great harm and damage to [Root.GetHerHim]self and [Root.Location.GetName].;Une terrible catastrophe frappa [Root.GetTitledFirstNameNoRegnal] cette année-là. [Root.SheHeCap] tenta de faire éclore son œuf de dragon dans un gigantesque bûcher, mais ne parvint qu’à se blesser gravement et à grandement endommager [Root.Location.GetName].;;;Una terrible catástrofe le ocurrió a [Root.GetTitledFirstNameNoRegnal] este año. Intentó hacer eclosionar su huevo de dragón en una gigantesca hoguera, pero lo único que consiguió fue herirse gravemente y dañar [Root.Location.GetName].;;;;;;;;;x
CHRONICLE_HATCHED_DRAGON_FAIL_FROM;A great calamity befell [Root.GetTitledFirstNameNoRegnal]'s [From.GetRootRelation] in this year. [From.GetTitledFirstNameWithDynasty] attempted to hatch [From.GetHerHis] dragon egg in an enormous pyre, but tragically died in the process, and succeeded only in causing great damage to [From.Location.GetName].;Une terrible catastrophe frappa le(a) [From.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal] cette année-là. [From.GetTitledFirstNameWithDynasty] tenta de faire éclore son œuf de dragon dans un gigantesque bûcher, mais périt dans la tentative et ne réussit qu’à grandement endommager [From.Location.GetName].;;;Una terrible catástrofe le ocurrió al [From.GetRootRelation] de [Root.GetTitledFirstNameNoRegnal] este año. [From.GetTitledFirstNameWithDynasty] Intentó hacer eclosionar su huevo de dragón en una gigantesca hoguera, pero falleció en el intento y dañó gravemente [From.Location.GetName].;;;;;;;;;x
